patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,0.012,0.006,0.009,0.012,0.008,0.001,0.028,0.028,0.028
0,500,0.007,0.009,0.009,0.008,0.009,0,0,0,0
1,0,0.892,0.77,1.142,1.058,1.056,0.001,0.028,0.028,0.028
1,500,0.579,0.568,0.565,0.565,0.547,0,0,0,0
2,0,0.635,0.638,1.017,0.961,0.96,0.001,0.019,0.019,0.019
2,500,0.579,0.562,0.559,0.56,0.55,0,0,0,0
3,0,0.441,0.419,0.782,0.78,0.779,0.001,0.015,0.015,0.015
3,500,0.416,0.42,0.418,0.411,0.397,0,0,0,0
4,0,0.398,0.493,0.775,0.774,0.781,0.001,0.016,0.016,0.016
4,500,0.379,0.379,0.377,0.375,0.36,0,0,0,0
5,0,0.414,0.537,0.802,0.801,0.904,0.001,0.013,0.013,0.013
5,500,0.393,0.396,0.392,0.393,0.376,0,0,0,0
6,0,0.38,0.494,0.779,0.779,0.779,0.001,0.018,0.018,0.018
6,500,0.376,0.342,0.339,0.34,0.339,0,0,0,0
7,0,0.376,0.531,0.787,0.786,0.786,0.001,0.014,0.014,0.014
7,500,0.376,0.338,0.337,0.337,0.336,0,0,0,0
8,0,0.379,0.494,0.777,0.777,0.776,0.001,0.016,0.016,0.016
8,500,0.38,0.355,0.353,0.354,0.353,0,0,0,0
9,0,0.383,0.522,0.786,0.785,0.785,0.001,0.015,0.015,0.015
9,500,0.382,0.343,0.343,0.342,0.342,0,0,0,0
